Date,Close/Last,Volume,Open,High,Low
12/17/2024,$154.79,3093504,$155.78,$156.984,$154.47
12/16/2024,$156.40,3812308,$158.02,$158.02,$155.15
12/13/2024,$157.62,2820875,$161.72,$162.18,$156.68
12/12/2024,$162.59,2600434,$163.86,$164.605,$162.50
12/11/2024,$163.92,2709745,$165.30,$166.16,$162.27
12/10/2024,$165.30,1699375,$164.48,$166.73,$164.101
12/09/2024,$165.61,1098816,$166.95,$167.7104,$165.39
12/06/2024,$167.01,1651793,$165.82,$167.35,$165.375
12/05/2024,$165.62,1811069,$165.19,$167.09,$165.00
12/04/2024,$167.42,1581456,$168.09,$168.09,$166.93
12/03/2024,$167.70,1821453,$165.26,$167.87,$164.88
12/02/2024,$165.96,1833636,$164.45,$166.20,$163.385
11/29/2024,$163.67,1624185,$162.80,$164.22,$162.37
11/27/2024,$163.10,1260240,$163.92,$164.51,$162.82
11/26/2024,$165.02,1859568,$164.81,$166.31,$163.72
11/25/2024,$164.14,2813161,$167.08,$167.95,$163.55
11/22/2024,$166.67,1638060,$168.46,$168.50,$164.47
11/21/2024,$167.97,1186420,$167.24,$168.065,$165.50
11/20/2024,$166.71,2056353,$166.17,$167.51,$165.19
11/19/2024,$166.13,2170267,$162.37,$166.40,$162.055
11/18/2024,$164.01,1926010,$160.00,$164.45,$159.38
11/15/2024,$161.36,2036594,$163.30,$163.6934,$161.26
11/14/2024,$164.12,1625357,$162.71,$164.42,$162.52
11/13/2024,$162.72,2320411,$161.79,$162.88,$161.4701
11/12/2024,$162.87,2807885,$159.39,$163.00,$158.415
11/11/2024,$159.39,1239372,$157.83,$159.71,$157.5423
11/08/2024,$157.91,1391991,$160.00,$160.00,$157.38
11/07/2024,$160.00,1705152,$158.45,$160.309,$157.24
11/06/2024,$157.96,2289453,$157.77,$159.34,$156.71
11/05/2024,$155.50,2337984,$152.73,$155.55,$151.835
11/04/2024,$152.89,1975349,$152.16,$153.09,$150.40
11/01/2024,$151.26,1954157,$150.83,$152.46,$149.14
10/31/2024,$150.85,2645877,$148.31,$151.585,$147.59
10/30/2024,$149.14,3600584,$147.48,$151.34,$144.68
10/29/2024,$145.62,2703361,$144.14,$146.26,$144.095
10/28/2024,$144.18,2059111,$146.09,$146.88,$143.18
10/25/2024,$145.20,1225717,$145.82,$147.52,$145.08
10/24/2024,$145.03,1492485,$145.90,$146.56,$144.795
10/23/2024,$144.86,1652424,$145.74,$146.14,$143.99
10/22/2024,$145.72,1461384,$145.15,$146.47,$144.56
10/21/2024,$145.71,1288941,$144.17,$145.815,$142.63
10/18/2024,$144.35,1557472,$143.86,$144.71,$143.21
10/17/2024,$144.20,1095991,$145.32,$146.325,$143.78
10/16/2024,$145.04,1283012,$146.22,$146.605,$144.75
10/15/2024,$146.42,1634958,$144.72,$147.36,$144.47
10/14/2024,$144.17,881263,$143.79,$144.46,$143.245
10/11/2024,$143.24,1460568,$142.53,$143.95,$142.22
10/10/2024,$141.97,1423638,$143.09,$143.53,$141.4225
10/09/2024,$143.74,1156602,$143.75,$144.85,$143.36
10/08/2024,$143.33,1076903,$143.46,$143.88,$142.39
10/07/2024,$142.90,1472326,$142.44,$143.6625,$141.56
10/04/2024,$142.70,2132936,$141.57,$143.44,$140.55
10/03/2024,$140.69,1547179,$142.16,$142.79,$140.405
10/02/2024,$143.20,1277200,$141.94,$143.525,$141.82
10/01/2024,$142.25,1503355,$143.24,$143.62,$140.95
09/30/2024,$143.44,1451183,$144.82,$145.00,$142.81
09/27/2024,$144.65,1603110,$143.81,$145.58,$143.81
09/26/2024,$143.61,1547057,$142.54,$143.68,$142.36
09/25/2024,$141.48,1512674,$141.79,$142.21,$140.995
09/24/2024,$141.64,2644985,$141.10,$142.21,$140.32
09/23/2024,$141.07,2341642,$140.54,$141.39,$139.53
09/20/2024,$139.55,4582176,$139.94,$140.44,$138.58
09/19/2024,$140.74,1866829,$142.77,$143.39,$140.465
09/18/2024,$140.45,3974598,$142.98,$143.31,$140.02
09/17/2024,$142.59,3384383,$147.00,$147.72,$142.01
09/16/2024,$146.52,1916772,$146.83,$147.68,$144.95
09/13/2024,$145.83,1449061,$145.22,$146.444,$144.52
09/12/2024,$144.75,1207084,$144.25,$145.13,$143.14
09/11/2024,$143.70,1803503,$144.04,$144.14,$140.825
09/10/2024,$143.80,1205649,$144.44,$145.16,$143.11
09/09/2024,$144.30,1623118,$144.83,$145.34,$143.75
09/06/2024,$144.01,1785738,$145.91,$147.345,$143.35
09/05/2024,$145.91,1971802,$146.41,$146.77,$144.87
09/04/2024,$147.08,1422405,$146.23,$148.10,$146.12
09/03/2024,$146.23,1798726,$151.70,$151.70,$145.63
08/30/2024,$151.82,2315554,$150.25,$152.07,$149.685
08/29/2024,$150.25,1601185,$150.07,$151.40,$149.38
08/28/2024,$149.32,1297510,$149.32,$150.17,$148.80
08/27/2024,$149.205,1395836,$148.69,$149.70,$148.38
08/26/2024,$148.56,1439948,$147.68,$149.48,$147.48
08/23/2024,$147.62,1477500,$148.51,$148.51,$146.15
08/22/2024,$147.13,1424888,$149.12,$150.06,$146.73
08/21/2024,$149.75,1323998,$149.10,$149.98,$148.87
08/20/2024,$149.05,1137323,$149.65,$149.70,$148.30
08/19/2024,$149.67,2258607,$147.91,$149.72,$147.62
08/16/2024,$148.36,1821574,$146.35,$148.79,$145.74
08/15/2024,$147.04,1373854,$147.86,$148.4599,$146.4504
08/14/2024,$146.46,839081,$146.38,$146.946,$145.61
08/13/2024,$146.90,1461678,$146.35,$147.45,$145.72
08/12/2024,$145.91,1794377,$146.11,$148.20,$145.49
08/09/2024,$146.60,2640924,$147.08,$147.225,$145.15
08/08/2024,$147.02,1457444,$145.24,$147.16,$144.755
08/07/2024,$144.41,1624990,$146.24,$147.63,$144.31
08/06/2024,$145.73,1840595,$146.14,$148.28,$145.14
08/05/2024,$145.50,2741312,$146.69,$148.04,$144.15
08/02/2024,$148.83,1823429,$148.11,$150.13,$146.68
08/01/2024,$148.40,2753613,$150.73,$150.95,$146.50
07/31/2024,$150.94,4475295,$151.00,$153.505,$146.68
07/30/2024,$149.12,4095981,$148.21,$150.905,$147.83
07/29/2024,$147.85,2880210,$145.00,$147.98,$145.00
07/26/2024,$145.18,2341330,$141.62,$145.49,$141.62
07/25/2024,$141.80,2536980,$142.39,$143.15,$141.445
07/24/2024,$141.18,2313389,$142.12,$142.815,$140.95
07/23/2024,$141.99,2695017,$142.02,$142.57,$140.66
07/22/2024,$143.25,2890836,$140.735,$144.20,$140.735
07/19/2024,$140.20,4844732,$145.97,$146.00,$140.09
07/18/2024,$146.52,2415530,$147.25,$147.68,$145.395
07/17/2024,$147.00,2450335,$146.67,$148.2203,$146.24
07/16/2024,$146.67,2024267,$146.02,$147.47,$145.58
07/15/2024,$145.00,2116846,$145.00,$146.68,$143.81
07/12/2024,$145.68,2120393,$145.90,$147.41,$144.82
07/11/2024,$145.30,2383337,$144.17,$146.70,$143.7418
07/10/2024,$144.09,2754125,$141.01,$144.40,$140.3791
07/09/2024,$140.58,1917157,$139.81,$141.83,$138.82
07/08/2024,$139.65,1568930,$138.21,$139.71,$137.19
07/05/2024,$138.26,1195056,$138.03,$138.44,$137.28
07/03/2024,$138.67,799122,$139.09,$139.42,$138.11
07/02/2024,$138.88,1288433,$137.89,$138.94,$137.47
07/01/2024,$137.32,1284987,$139.71,$139.71,$137.111
06/28/2024,$139.33,2423533,$139.91,$140.4999,$138.78
06/27/2024,$139.52,1388541,$141.21,$141.21,$139.30
06/26/2024,$140.57,1518045,$140.22,$141.06,$139.88
06/25/2024,$140.63,1662522,$141.01,$141.245,$139.48
06/24/2024,$141.23,2157342,$139.50,$141.82,$139.295
06/21/2024,$139.06,2993961,$138.40,$139.15,$137.24
06/20/2024,$137.85,2107154,$137.77,$138.71,$137.04
06/18/2024,$138.13,1786731,$137.73,$138.22,$136.76
06/17/2024,$137.53,1754255,$135.63,$137.61,$135.01
06/14/2024,$135.98,1591265,$135.58,$136.25,$135.085
06/13/2024,$135.87,1859498,$135.68,$138.07,$135.40
06/12/2024,$135.63,2263361,$137.02,$137.83,$135.54
06/11/2024,$136.69,2221257,$135.32,$137.56,$134.79
06/10/2024,$136.21,2008013,$136.17,$137.08,$135.25
06/07/2024,$136.82,2513642,$138.00,$139.09,$136.70
06/06/2024,$137.40,2117949,$137.90,$138.82,$137.23
06/05/2024,$137.96,2898188,$136.93,$138.40,$136.44
06/04/2024,$136.50,2346734,$132.48,$136.575,$132.08
06/03/2024,$132.99,2254335,$132.88,$134.90,$132.61
05/31/2024,$132.88,4525269,$131.21,$133.02,$129.08
05/30/2024,$131.23,2692707,$131.61,$132.21,$130.43
05/29/2024,$131.97,2427454,$131.28,$133.03,$130.9304
05/28/2024,$132.05,4167881,$133.20,$134.03,$130.594
05/24/2024,$135.06,1648650,$134.27,$135.64,$133.825
05/23/2024,$134.40,3881721,$135.47,$135.72,$133.72
05/22/2024,$135.14,5366328,$129.20,$135.3299,$129.19
05/21/2024,$128.85,1693626,$127.65,$128.95,$127.65
05/20/2024,$128.30,1752979,$127.54,$128.36,$126.80
05/17/2024,$127.75,3206034,$128.14,$128.90,$126.34
05/16/2024,$129.16,2275213,$128.08,$129.25,$127.03
05/15/2024,$127.62,2222391,$127.15,$128.58,$126.57
05/14/2024,$126.59,2107187,$125.95,$126.90,$125.45
05/13/2024,$126.58,2383094,$127.43,$128.13,$126.45
05/10/2024,$127.14,2023260,$126.16,$127.32,$125.12
05/09/2024,$127.12,3186420,$125.27,$127.695,$124.92
05/08/2024,$125.24,4269982,$127.09,$131.52,$125.07
05/07/2024,$130.24,3382793,$130.47,$131.52,$130.065
05/06/2024,$130.56,1708573,$129.99,$130.99,$129.56
05/03/2024,$129.56,1650180,$129.12,$130.465,$129.01
05/02/2024,$128.50,1544861,$128.74,$129.105,$126.60
05/01/2024,$128.18,1820328,$126.64,$129.62,$126.225
04/30/2024,$126.82,1804941,$127.39,$127.39,$126.55
04/29/2024,$127.90,1302157,$127.65,$128.745,$127.43
04/26/2024,$127.90,1220603,$126.72,$128.95,$126.72
04/25/2024,$127.31,1221723,$128.49,$128.72,$126.205
04/24/2024,$128.14,1483474,$126.50,$128.26,$126.36
04/23/2024,$127.14,1401780,$127.30,$127.92,$126.75
04/22/2024,$127.12,1275355,$127.74,$128.00,$126.83
04/19/2024,$127.27,1869318,$126.05,$127.4599,$125.74
04/18/2024,$125.63,1389560,$127.09,$127.39,$125.11
04/17/2024,$126.31,1699169,$126.87,$127.53,$126.29
04/16/2024,$126.55,1899924,$127.72,$128.77,$126.36
04/15/2024,$127.05,1419777,$128.21,$128.40,$126.55
04/12/2024,$127.89,1714945,$128.53,$128.925,$127.60
04/11/2024,$129.18,2296879,$129.08,$130.26,$128.59
04/10/2024,$129.30,2451098,$129.90,$130.325,$128.45
04/09/2024,$130.69,1966820,$130.49,$131.64,$130.02
04/08/2024,$130.00,2290867,$130.29,$130.725,$129.43
04/05/2024,$130.29,1640057,$129.22,$130.78,$128.905
04/04/2024,$129.56,2289775,$133.20,$133.48,$129.04
04/03/2024,$132.52,1851276,$132.18,$133.02,$131.30
04/02/2024,$132.15,2032608,$132.99,$133.4099,$131.66
04/01/2024,$133.34,1392753,$132.82,$133.36,$132.00
03/28/2024,$132.67,2368777,$132.18,$133.195,$131.57
03/27/2024,$131.87,1802620,$131.05,$132.27,$130.71
03/26/2024,$130.90,2272306,$130.39,$131.50,$130.36
03/25/2024,$130.52,2539746,$131.63,$131.63,$129.38
03/22/2024,$131.70,1770468,$132.90,$133.13,$131.62
03/21/2024,$132.48,2075428,$132.50,$134.2184,$131.83
03/20/2024,$132.32,2998991,$133.36,$133.88,$131.27
03/19/2024,$132.96,2466571,$131.67,$133.29,$131.00
03/18/2024,$132.48,3603285,$134.15,$134.92,$132.24
03/15/2024,$134.27,4225494,$134.45,$135.45,$133.68
03/14/2024,$135.03,2353175,$136.96,$137.04,$134.18
03/13/2024,$136.96,2809451,$135.97,$138.065,$135.97
03/12/2024,$136.02,1632984,$136.44,$137.40,$135.60
03/11/2024,$136.73,2547593,$134.94,$137.89,$134.73
03/08/2024,$135.15,1645721,$135.63,$135.875,$134.37
03/07/2024,$135.40,3342337,$135.94,$136.79,$134.305
03/06/2024,$135.52,2232158,$137.14,$137.47,$134.57
03/05/2024,$136.28,2750168,$137.66,$137.85,$135.01
03/04/2024,$138.81,2705032,$140.45,$141.43,$138.72
03/01/2024,$140.79,1782528,$139.08,$141.28,$138.52
02/29/2024,$139.48,3482334,$140.58,$140.64,$137.96
02/28/2024,$140.08,1584771,$138.82,$140.63,$138.30
02/27/2024,$139.50,2319748,$142.58,$142.58,$138.53
02/26/2024,$142.58,1984783,$142.59,$143.21,$141.21
02/23/2024,$142.59,1379989,$143.50,$144.20,$141.87
02/22/2024,$143.52,1673091,$142.38,$144.355,$141.54
02/21/2024,$141.17,1539078,$140.66,$141.27,$139.98
02/20/2024,$141.04,2128074,$141.77,$142.10,$139.85
02/16/2024,$142.28,3311163,$144.12,$144.44,$142.15
02/15/2024,$144.05,1849582,$143.24,$144.53,$142.89
02/14/2024,$143.08,2499255,$139.79,$143.35,$139.4301
02/13/2024,$139.00,2250726,$136.83,$139.68,$136.21
02/12/2024,$137.55,2465795,$140.41,$140.41,$137.19
02/09/2024,$140.61,2061523,$138.60,$140.98,$137.00
02/08/2024,$138.85,1770505,$137.00,$139.00,$136.68
02/07/2024,$136.75,1517615,$136.04,$137.48,$135.78
02/06/2024,$135.26,1480570,$135.47,$135.84,$134.57
02/05/2024,$134.94,2616767,$136.00,$136.26,$134.42
02/02/2024,$136.64,2547445,$137.82,$138.71,$135.24
02/01/2024,$137.92,2717352,$137.43,$137.96,$135.00
01/31/2024,$137.58,4345641,$134.61,$139.78,$133.51
01/30/2024,$137.55,2251396,$138.42,$138.755,$137.215
01/29/2024,$138.58,1474556,$139.58,$140.00,$138.25
01/26/2024,$139.42,1800445,$139.07,$139.82,$138.69
01/25/2024,$138.94,1513722,$138.76,$139.7503,$138.45
01/24/2024,$137.86,1419036,$139.85,$140.1109,$137.73
01/23/2024,$139.17,1241631,$138.22,$139.395,$137.94
01/22/2024,$137.57,1515065,$137.64,$138.72,$137.54
01/19/2024,$137.72,1294251,$138.75,$138.86,$137.3959
01/18/2024,$138.03,1449994,$136.62,$138.16,$136.01
01/17/2024,$136.62,1340142,$137.00,$137.08,$135.69
01/16/2024,$137.15,1166845,$137.95,$138.16,$136.50
01/12/2024,$137.92,1132749,$138.26,$138.78,$137.43
01/11/2024,$137.74,1192613,$137.56,$138.105,$136.85
01/10/2024,$137.63,1735339,$137.72,$138.33,$136.90
01/09/2024,$137.72,1328565,$136.14,$138.47,$136.14
01/08/2024,$136.46,1438791,$135.95,$136.7301,$135.435
01/05/2024,$135.61,1698367,$135.76,$136.88,$135.235
01/04/2024,$135.97,1236201,$135.88,$136.59,$135.37
01/03/2024,$135.71,1444016,$135.78,$136.17,$135.0461
01/02/2024,$135.78,1848394,$135.50,$136.40,$135.21
12/29/2023,$136.81,1087923,$136.81,$137.1099,$136.32
12/28/2023,$136.76,720423,$136.71,$137.31,$136.4904
12/27/2023,$136.71,1002196,$137.22,$137.59,$136.3393
12/26/2023,$137.29,1028043,$137.79,$138.00,$137.02
12/22/2023,$137.67,1192339,$137.73,$138.695,$137.27
12/21/2023,$137.88,1604325,$137.17,$138.08,$136.81
12/20/2023,$136.59,1751498,$137.67,$138.63,$136.14
12/19/2023,$138.55,1930090,$138.07,$139.17,$137.81
12/18/2023,$138.09,1892169,$139.60,$139.87,$137.98
12/15/2023,$138.83,4548843,$140.88,$141.465,$138.51
12/14/2023,$140.85,2287932,$143.00,$143.47,$140.24
12/13/2023,$142.35,2177574,$141.45,$142.77,$140.98
12/12/2023,$140.33,1551992,$139.87,$140.375,$139.03
12/11/2023,$138.56,1854762,$136.32,$139.34,$136.32
12/08/2023,$137.14,1531409,$135.00,$137.375,$134.8682
12/07/2023,$135.55,2056419,$137.52,$137.56,$135.43
12/06/2023,$137.14,2131969,$137.68,$138.45,$136.11
12/05/2023,$137.42,1809231,$136.85,$138.04,$136.83
12/04/2023,$137.82,2226938,$136.63,$137.97,$136.46
12/01/2023,$137.76,1931726,$138.01,$138.26,$137.44
11/30/2023,$138.01,2402112,$137.52,$138.17,$136.96
11/29/2023,$137.31,1304037,$136.88,$138.40,$136.64
11/28/2023,$136.38,1404452,$136.73,$137.2894,$136.245
11/27/2023,$137.12,1254183,$136.52,$137.55,$136.17
11/24/2023,$136.60,583933,$136.32,$136.81,$135.76
11/22/2023,$136.12,1153694,$136.78,$137.0725,$136.07
11/21/2023,$136.06,1391137,$135.69,$136.30,$135.14
11/20/2023,$135.45,2312385,$133.88,$135.71,$133.62
11/17/2023,$133.70,2717149,$133.17,$133.765,$132.40
11/16/2023,$133.40,2054645,$134.31,$134.39,$132.71
11/15/2023,$134.43,1750382,$134.45,$134.595,$133.36
11/14/2023,$134.44,2326282,$133.93,$134.79,$133.545
11/13/2023,$132.68,1333676,$131.85,$133.61,$131.85
11/10/2023,$132.78,2492228,$132.13,$133.185,$131.36
11/09/2023,$131.30,2172554,$131.50,$132.41,$130.75
11/08/2023,$130.74,1963885,$130.47,$131.18,$129.97
11/07/2023,$129.73,1865608,$130.00,$131.20,$129.571
11/06/2023,$129.27,1516574,$129.58,$129.99,$128.21
11/03/2023,$129.59,2642159,$128.74,$129.7552,$126.76
11/02/2023,$128.28,3990369,$129.97,$130.88,$126.91
11/01/2023,$123.78,2724848,$123.83,$124.82,$122.475
10/31/2023,$123.79,2300734,$121.92,$124.48,$121.63
10/30/2023,$121.31,2408384,$123.42,$123.42,$119.92
10/27/2023,$122.63,1494200,$123.62,$123.98,$122.38
10/26/2023,$123.64,1715895,$125.72,$125.76,$123.445
10/25/2023,$125.72,1141223,$127.28,$127.78,$125.44
10/24/2023,$127.66,1148638,$126.54,$127.88,$126.48
10/23/2023,$126.34,1363856,$127.41,$127.89,$126.175
10/20/2023,$127.44,1519185,$128.68,$129.19,$127.37
10/19/2023,$128.23,1747802,$130.31,$130.64,$127.93
10/18/2023,$130.26,1480020,$130.90,$132.22,$130.12
10/17/2023,$131.03,1866125,$130.70,$131.87,$130.34
10/16/2023,$131.14,2271412,$132.35,$133.06,$131.09
10/13/2023,$131.29,1547554,$131.98,$132.50,$130.35
10/12/2023,$131.57,2451959,$130.23,$132.90,$130.12
10/11/2023,$129.69,2085023,$128.47,$130.04,$128.24
10/10/2023,$128.08,3612880,$126.48,$129.10,$126.00
10/09/2023,$124.59,1404782,$122.59,$124.80,$122.20
10/06/2023,$122.96,1666995,$120.55,$123.48,$120.445
10/05/2023,$120.79,1320041,$121.02,$121.26,$119.62
10/04/2023,$120.72,2011309,$120.07,$120.89,$118.71
10/03/2023,$119.55,1659517,$120.12,$120.40,$118.60
10/02/2023,$120.15,1590744,$119.95,$120.78,$119.37
09/29/2023,$120.40,1770602,$119.95,$120.82,$119.64
09/28/2023,$119.18,1738503,$118.13,$120.07,$117.70
09/27/2023,$117.97,1245304,$118.68,$118.8799,$117.47
09/26/2023,$118.36,1363467,$119.12,$119.39,$118.23
09/25/2023,$119.71,1291171,$118.45,$119.73,$118.29
09/22/2023,$119.00,1994364,$118.89,$120.16,$118.64
09/21/2023,$118.80,1813826,$120.10,$120.35,$118.76
09/20/2023,$120.45,1317101,$121.48,$121.865,$120.42
09/19/2023,$121.00,2402985,$120.18,$121.4853,$120.12
09/18/2023,$120.60,2449476,$121.18,$121.18,$120.00
09/15/2023,$120.46,5405592,$122.55,$122.76,$120.21
09/14/2023,$123.04,3112555,$121.68,$123.57,$121.36
09/13/2023,$121.68,4107110,$121.42,$122.69,$121.19
09/12/2023,$121.42,2379367,$122.08,$123.25,$121.189
09/11/2023,$122.53,3626455,$122.51,$123.47,$121.80
09/08/2023,$121.75,1750125,$121.40,$122.235,$120.53
09/07/2023,$120.94,1724557,$120.86,$121.68,$120.41
09/06/2023,$120.90,2273382,$121.40,$121.47,$119.839
09/05/2023,$121.50,1963791,$120.54,$122.38,$120.19
09/01/2023,$120.54,2333118,$121.07,$122.02,$119.49
08/31/2023,$119.98,4374862,$120.83,$121.09,$119.05
08/30/2023,$120.55,1767660,$120.96,$121.64,$120.48
08/29/2023,$120.96,1538594,$120.48,$121.36,$119.97
08/28/2023,$120.52,1182804,$120.00,$120.60,$119.755
08/25/2023,$119.69,1308884,$119.93,$120.19,$118.99
08/24/2023,$119.91,1795241,$121.55,$122.42,$119.88
08/23/2023,$121.32,1821210,$120.15,$121.58,$119.73
08/22/2023,$119.53,1839867,$119.02,$119.70,$118.76
08/21/2023,$118.60,1412011,$118.43,$119.13,$117.82
08/18/2023,$118.36,1518466,$117.87,$119.43,$117.82
08/17/2023,$118.76,1790800,$120.33,$120.71,$118.69
08/16/2023,$120.68,1554902,$120.89,$121.62,$120.37
08/15/2023,$121.42,1500043,$121.87,$122.48,$121.22
08/14/2023,$122.77,1713231,$122.11,$123.56,$121.78
08/11/2023,$122.20,1894180,$121.55,$122.38,$121.09
08/10/2023,$122.27,1683487,$123.09,$123.67,$121.54
08/09/2023,$121.92,2404166,$122.88,$123.33,$121.4454
08/08/2023,$122.61,2409848,$122.89,$123.56,$122.49
08/07/2023,$124.05,2662025,$123.21,$124.65,$122.675
08/04/2023,$122.59,2798178,$124.04,$124.31,$122.47
08/03/2023,$123.83,4083548,$125.58,$126.85,$123.72
08/02/2023,$126.31,5112721,$130.00,$130.14,$125.47
08/01/2023,$136.12,2301540,$135.52,$137.345,$135.46
07/31/2023,$136.35,2246866,$137.44,$138.05,$135.84
07/28/2023,$137.85,1509044,$138.35,$138.59,$137.52
07/27/2023,$137.51,2311523,$139.56,$140.18,$137.03
07/26/2023,$138.83,1602488,$139.04,$139.26,$137.95
07/25/2023,$139.57,1507978,$137.70,$139.78,$137.525
07/24/2023,$137.76,1319803,$137.66,$137.94,$136.78
07/21/2023,$137.06,4562703,$137.53,$138.24,$136.885
07/20/2023,$137.13,1829260,$136.39,$138.24,$136.39
07/19/2023,$136.84,2290331,$138.77,$139.61,$136.69
07/18/2023,$138.87,1641947,$138.55,$138.95,$137.33
07/17/2023,$138.25,2883329,$138.29,$140.30,$137.67
07/14/2023,$137.34,1369458,$136.78,$137.87,$136.05
07/13/2023,$136.71,1700176,$136.83,$137.50,$136.49
07/12/2023,$135.47,2848509,$137.93,$138.145,$135.15
07/11/2023,$137.33,5288625,$130.54,$139.38,$130.50
07/10/2023,$130.54,1900513,$129.72,$131.42,$129.72
07/07/2023,$129.20,1793133,$130.49,$131.26,$128.54
07/06/2023,$130.70,1682635,$128.80,$130.81,$128.67
07/05/2023,$129.89,1756375,$130.18,$130.55,$129.1324
07/03/2023,$130.87,896513,$129.10,$131.01,$129.01
06/30/2023,$129.70,1779137,$131.02,$131.545,$129.56
06/29/2023,$130.45,1567382,$130.72,$130.97,$128.795
06/28/2023,$130.66,2282037,$131.16,$132.87,$130.27
06/27/2023,$131.38,2462011,$127.48,$131.57,$127.23
06/26/2023,$126.67,1537090,$124.94,$127.34,$124.69
06/23/2023,$125.25,2074364,$124.91,$125.78,$124.58
06/22/2023,$125.45,1445673,$124.20,$125.94,$124.08
06/21/2023,$124.57,2657711,$125.47,$126.465,$124.41
06/20/2023,$126.41,2130517,$127.94,$128.42,$126.23
06/16/2023,$128.66,3123421,$129.98,$130.00,$128.215
06/15/2023,$128.99,1722973,$128.58,$129.05,$127.685
06/14/2023,$127.90,1536127,$127.05,$128.50,$126.61
06/13/2023,$127.32,1892319,$125.76,$127.61,$125.675
06/12/2023,$125.76,2349505,$125.91,$126.16,$125.27
06/09/2023,$125.94,1791725,$126.97,$127.26,$125.815
06/08/2023,$127.11,1882718,$126.65,$128.59,$126.50
06/07/2023,$126.24,2180264,$127.14,$128.67,$125.435
06/06/2023,$127.14,1461029,$127.32,$128.16,$126.96
06/05/2023,$127.02,2075754,$126.70,$128.19,$126.70
06/02/2023,$127.67,1727670,$127.83,$128.01,$126.46
06/01/2023,$127.69,1534182,$128.00,$128.55,$127.31
05/31/2023,$128.00,2790953,$126.48,$128.31,$126.22
05/30/2023,$126.48,2247600,$127.03,$127.3927,$126.10
05/26/2023,$126.80,1884257,$125.145,$126.86,$124.48
05/25/2023,$125.40,1782324,$124.82,$125.80,$123.95
05/24/2023,$125.40,1353477,$125.46,$126.12,$124.385
05/23/2023,$125.29,1663528,$124.50,$125.60,$124.02
05/22/2023,$125.12,1445793,$126.31,$126.70,$124.72
05/19/2023,$125.66,2240999,$126.50,$127.29,$125.105
05/18/2023,$126.21,2421312,$125.40,$126.30,$124.43
05/17/2023,$124.92,2899790,$124.28,$125.68,$123.5435
05/16/2023,$125.12,2664261,$124.28,$125.54,$123.945
05/15/2023,$124.84,1826477,$124.92,$125.51,$123.88
05/12/2023,$125.47,2533152,$125.88,$126.75,$124.74
05/11/2023,$125.32,3183855,$125.37,$126.74,$124.355
05/10/2023,$124.74,4824258,$129.32,$129.50,$122.93
05/09/2023,$125.41,2916915,$125.51,$126.55,$124.835
05/08/2023,$125.76,1831445,$125.25,$126.1786,$124.28
05/05/2023,$125.42,2806544,$123.78,$125.66,$123.27
05/04/2023,$124.01,2534448,$125.93,$125.98,$123.86
05/03/2023,$125.07,1769406,$126.31,$126.85,$124.82
05/02/2023,$126.16,1862088,$126.89,$127.42,$124.74
05/01/2023,$127.42,1438260,$127.14,$127.67,$126.34
04/28/2023,$127.28,1828737,$126.44,$127.70,$126.28
04/27/2023,$126.51,2465884,$124.05,$126.73,$124.05
04/26/2023,$125.12,4249853,$126.212,$127.04,$124.09
04/25/2023,$129.50,1424252,$128.99,$129.87,$128.87
04/24/2023,$129.48,1226669,$128.61,$129.61,$128.22
