Date,Close/Last,Volume,Open,High,Low
2025-01-16,$133.57,209235600,$138.64,$138.75,$133.49
2025-01-15,$136.24,185217300,$133.65,$136.45,$131.29
2025-01-14,$131.76,195590500,$136.05,$136.38,$130.05
2025-01-13,$133.23,204808900,$129.99,$133.49,$129.51
2025-01-10,$135.91,207602500,$137.45,$139.92,$134.22
2025-01-08,$140.11,227349900,$142.58,$143.95,$137.56
2025-01-07,$140.14,351782200,$153.03,$153.13,$140.01
2025-01-06,$149.43,265377400,$148.59,$152.156,$147.8201
2025-01-03,$144.47,229322500,$140.01,$144.90,$139.73
2025-01-02,$138.31,198247200,$136.00,$138.88,$134.63
2024-12-31,$134.29,155659200,$138.03,$138.07,$133.83
2024-12-30,$137.49,167734700,$134.83,$140.27,$134.02
2024-12-27,$137.01,170582600,$138.55,$139.02,$134.71
2024-12-26,$139.93,116519100,$139.70,$140.85,$137.73
2024-12-24,$140.22,105157000,$140.00,$141.90,$138.65
2024-12-23,$139.67,176053500,$136.28,$139.79,$135.1201
2024-12-20,$134.70,306528600,$129.81,$135.28,$128.22
2024-12-19,$130.68,209719200,$131.76,$134.03,$129.55
2024-12-18,$128.91,277444500,$133.86,$136.70,$128.28
2024-12-17,$130.39,259410300,$129.09,$131.59,$126.86
2024-12-16,$132.00,237951100,$134.18,$134.40,$130.42
2024-12-13,$134.25,231514900,$138.94,$139.60,$132.54
2024-12-12,$137.34,159211400,$137.08,$138.44,$135.80
2024-12-11,$139.31,184905200,$137.36,$140.17,$135.21
2024-12-10,$135.07,210020900,$139.01,$141.82,$133.79
2024-12-09,$138.81,189308600,$138.97,$139.95,$137.13
2024-12-06,$142.44,188505600,$144.60,$145.70,$141.31
2024-12-05,$145.06,172621200,$145.11,$146.54,$143.95
2024-12-04,$145.14,231224300,$141.995,$145.79,$140.29
2024-12-03,$140.26,164414000,$138.26,$140.54,$137.95
2024-12-02,$138.63,171682800,$138.83,$140.45,$137.825
2024-11-29,$138.25,141863200,$136.78,$139.35,$136.05
2024-11-27,$135.34,226370900,$135.01,$137.22,$131.80
2024-11-26,$136.92,190287700,$137.70,$139.30,$135.67
2024-11-25,$136.02,344941900,$141.99,$142.05,$135.82
2024-11-22,$141.95,236406200,$145.93,$147.16,$141.10
2024-11-21,$146.67,400946600,$149.35,$152.89,$140.70
2024-11-20,$145.89,309871700,$147.41,$147.56,$142.73
2024-11-19,$147.01,227834900,$141.32,$147.13,$140.99
2024-11-18,$140.15,221866000,$139.50,$141.55,$137.15
2024-11-15,$141.98,250132900,$144.87,$145.24,$140.08
2024-11-14,$146.76,194463300,$147.64,$149.00,$145.55
2024-11-13,$146.27,191903300,$149.07,$149.33,$145.90
2024-11-12,$148.29,198634700,$146.78,$149.65,$146.01
2024-11-11,$145.26,182325600,$148.68,$148.85,$143.57
2024-11-08,$147.63,175665800,$148.77,$149.77,$146.26
2024-11-07,$148.88,207323300,$146.39,$148.93,$146.17
2024-11-06,$145.61,242043900,$142.96,$146.49,$141.96
2024-11-05,$139.91,160537400,$137.45,$140.3701,$137.33
2024-11-04,$136.05,187528200,$137.21,$138.96,$135.57
2024-11-01,$135.40,207127800,$134.70,$137.31,$134.57
2024-10-31,$132.76,270039600,$137.60,$137.61,$132.1106
2024-10-30,$139.335,179418100,$139.54,$140.33,$136.81
2024-10-29,$141.25,157593600,$140.285,$142.2598,$138.90
2024-10-28,$140.52,173586700,$143.00,$143.14,$140.05
2024-10-25,$141.54,205122100,$140.93,$144.13,$140.80
2024-10-24,$140.41,172354900,$140.82,$141.35,$138.46
2024-10-23,$139.56,285930000,$142.03,$142.43,$137.46
2024-10-22,$143.59,226311600,$142.91,$144.42,$141.78
2024-10-21,$143.71,264554500,$138.13,$143.71,$138.00
2024-10-18,$138.00,176090200,$138.665,$138.90,$137.28
2024-10-17,$136.93,306435900,$139.34,$140.89,$136.87
2024-10-16,$135.72,264879700,$133.98,$136.62,$131.58
2024-10-15,$131.60,377831000,$137.87,$138.57,$128.74
2024-10-14,$138.07,232347700,$136.47,$139.60,$136.30
2024-10-11,$134.80,170209500,$134.01,$135.78,$133.66
2024-10-10,$134.81,242311300,$131.91,$135.00,$131.00
2024-10-09,$132.65,246191600,$134.11,$134.52,$131.38
2024-10-08,$132.89,285722500,$130.26,$133.48,$129.42
2024-10-07,$127.72,346250200,$124.99,$130.64,$124.95
2024-10-04,$124.92,244465600,$124.94,$125.04,$121.83
2024-10-03,$122.85,277118000,$120.92,$124.36,$120.3401
2024-10-02,$118.85,221845900,$116.44,$119.38,$115.14
2024-10-01,$117.00,302094500,$121.765,$122.4351,$115.79
2024-09-30,$121.44,227053700,$118.31,$121.50,$118.15
2024-09-27,$121.40,271009200,$123.97,$124.03,$119.26
2024-09-26,$124.04,302582900,$126.80,$127.665,$121.80
2024-09-25,$123.51,284692900,$122.02,$124.94,$121.61
2024-09-24,$120.87,354966800,$116.515,$121.80,$115.38
2024-09-23,$116.26,206228500,$116.55,$116.99,$114.86
2024-09-20,$116.00,382462400,$117.06,$118.6181,$115.3901
2024-09-19,$117.87,293506400,$117.35,$119.66,$117.25
2024-09-18,$113.37,310318900,$115.89,$117.70,$113.22
2024-09-17,$115.59,231925900,$118.17,$118.80,$114.83
2024-09-16,$116.78,248772300,$116.79,$118.18,$114.36
2024-09-13,$119.10,238358300,$119.08,$119.955,$117.60
2024-09-12,$119.14,367100500,$116.84,$120.79,$115.38
2024-09-11,$116.91,441422400,$109.39,$117.19,$107.42
2024-09-10,$108.10,268283700,$107.81,$109.40,$104.95
2024-09-09,$106.47,273912000,$104.88,$106.55,$103.69
2024-09-06,$102.83,413638100,$108.04,$108.15,$100.95
2024-09-05,$107.21,306850700,$104.985,$109.65,$104.76
2024-09-04,$106.21,372470300,$105.41,$113.27,$104.12
2024-09-03,$108.00,477155100,$116.01,$116.21,$107.29
2024-08-30,$119.37,333751600,$119.53,$121.75,$117.22
2024-08-29,$117.59,453023300,$121.355,$124.43,$116.71
2024-08-28,$125.61,448101100,$128.12,$128.33,$122.64
2024-08-27,$128.30,303134600,$125.05,$129.20,$123.88
2024-08-26,$126.46,331964700,$129.57,$131.26,$124.37
2024-08-23,$129.37,323230300,$125.86,$129.60,$125.22
2024-08-22,$123.74,376189100,$130.02,$130.75,$123.10
2024-08-21,$128.50,257883600,$127.315,$129.35,$126.66
2024-08-20,$127.25,300087400,$128.40,$129.88,$125.89
2024-08-19,$130.00,318333600,$124.28,$130.00,$123.42
2024-08-16,$124.58,302589900,$121.94,$125.00,$121.18
2024-08-15,$122.86,318086700,$118.76,$123.24,$117.47
2024-08-14,$118.08,339246400,$118.53,$118.60,$114.07
2024-08-13,$116.14,312646700,$112.44,$116.23,$111.58
2024-08-12,$109.02,325559900,$106.32,$111.07,$106.26
2024-08-09,$104.75,290844200,$105.64,$106.60,$103.43
2024-08-08,$104.97,391910000,$102.00,$105.50,$97.52
2024-08-07,$98.91,411440400,$107.81,$108.80,$98.69
2024-08-06,$104.25,409012100,$103.84,$107.71,$100.55
2024-08-05,$100.45,552842400,$92.06,$103.41,$90.69
2024-08-02,$107.27,482027500,$103.76,$108.72,$101.37
2024-08-01,$109.21,523462300,$117.53,$120.16,$106.8104
2024-07-31,$117.02,473174200,$112.90,$118.34,$110.88
2024-07-30,$103.73,486833300,$111.52,$111.99,$102.54
2024-07-29,$111.59,248152100,$113.69,$116.28,$111.30
2024-07-26,$113.06,293399100,$116.19,$116.20,$111.58
2024-07-25,$112.28,460067000,$113.04,$116.63,$106.30
2024-07-24,$114.25,327776900,$119.17,$119.95,$113.44
2024-07-23,$122.59,173911000,$122.78,$124.69,$122.10
2024-07-22,$123.54,258068900,$120.35,$124.07,$119.86
2024-07-19,$117.93,217223800,$120.35,$121.60,$117.37
2024-07-18,$121.09,320979500,$121.85,$122.40,$116.56
2024-07-17,$117.99,390086200,$121.35,$121.85,$116.72
2024-07-16,$126.36,214769500,$128.44,$129.04,$124.58
2024-07-15,$128.44,208326200,$130.56,$131.39,$127.18
2024-07-12,$129.24,252680500,$128.26,$131.92,$127.22
2024-07-11,$127.40,374782700,$135.75,$136.15,$127.05
2024-07-10,$134.91,248978600,$134.03,$135.10,$132.42
2024-07-09,$131.38,287020800,$130.35,$133.82,$128.65
2024-07-08,$128.20,237677300,$127.49,$130.77,$127.04
2024-07-05,$125.83,214176700,$127.38,$128.85,$125.68
2024-07-03,$128.28,215749000,$121.66,$128.28,$121.36
2024-07-02,$122.67,218374000,$121.13,$123.41,$121.03
2024-07-01,$124.30,284885500,$123.47,$124.84,$118.83
2024-06-28,$123.54,315516700,$124.58,$127.71,$122.75
2024-06-27,$123.99,252571700,$124.10,$126.41,$122.92
2024-06-26,$126.40,362975900,$126.13,$128.12,$122.60
2024-06-25,$126.09,425787500,$121.20,$126.50,$119.32
2024-06-24,$118.11,476060900,$123.24,$124.46,$118.04
2024-06-21,$126.57,655484700,$127.12,$130.63,$124.30
2024-06-20,$130.78,517768400,$139.80,$140.76,$129.52
2024-06-18,$135.58,294335100,$131.14,$136.33,$130.69
2024-06-17,$130.98,288504400,$132.99,$133.73,$129.58
2024-06-14,$131.88,309320400,$129.96,$132.84,$128.32
2024-06-13,$129.61,260704500,$129.39,$129.80,$127.16
2024-06-12,$125.20,299595000,$123.06,$126.88,$122.57
2024-06-11,$120.91,222551200,$121.77,$122.87,$118.74
2024-06-10,$121.79,314162700,$120.37,$123.10,$117.01
2024-06-07,$120.888,412385800,$119.77,$121.6917,$118.022
2024-06-06,$120.998,664696200,$124.048,$125.587,$118.32
2024-06-05,$122.44,528401800,$118.371,$122.4495,$117.468
2024-06-04,$116.437,403324000,$115.716,$116.60,$114.045
2024-06-03,$115.00,438391800,$113.621,$115.00,$112.003
2024-05-31,$109.633,613262500,$112.52,$112.717,$106.94
2024-05-30,$110.50,487350300,$114.65,$115.8191,$109.663
2024-05-29,$114.825,557441900,$113.05,$115.492,$110.901
2024-05-28,$113.901,652727900,$110.244,$114.939,$109.883
2024-05-24,$106.469,429493700,$104.449,$106.475,$103.00
2024-05-23,$103.799,835065300,$102.028,$106.32,$101.52
2024-05-22,$94.95,548648000,$95.459,$96.02,$93.249
2024-05-21,$95.386,328946500,$93.599,$95.40,$93.18
2024-05-20,$94.78,318764500,$93.75,$95.20,$93.44
2024-05-17,$92.479,359691000,$94.369,$94.74,$91.806
2024-05-16,$94.359,323951800,$94.91,$95.819,$94.103
2024-05-15,$94.63,417735500,$92.472,$94.862,$91.599
2024-05-14,$91.356,296507100,$89.599,$91.651,$88.934
2024-05-13,$90.399,289680200,$90.478,$90.998,$88.529
2024-05-10,$89.878,335325400,$90.3045,$91.401,$89.227
2024-05-09,$88.747,378012700,$90.529,$91.072,$88.231
2024-05-08,$90.412,325721000,$89.4825,$91.194,$89.42
2024-05-07,$90.554,437341600,$91.098,$91.781,$89.011
2024-05-06,$92.14,376202600,$89.39,$92.22,$89.055
2024-05-03,$88.789,398340700,$87.789,$89.281,$87.04
2024-05-02,$85.817,377897500,$84.449,$86.237,$83.20
2024-05-01,$83.041,559863200,$85.077,$86.00,$81.2546
2024-04-30,$86.402,363708700,$87.24,$88.819,$86.30
2024-04-29,$87.757,388970800,$87.595,$87.992,$85.266
2024-04-26,$87.735,551010800,$83.818,$88.3309,$83.387
2024-04-25,$82.632,424640700,$78.868,$83.323,$78.223
2024-04-24,$79.677,512207500,$83.95,$84.082,$79.183
2024-04-23,$82.423,438559400,$80.769,$82.769,$80.264
2024-04-22,$79.518,596340500,$78.104,$80.073,$76.40
2024-04-19,$76.20,875198000,$83.15,$84.324,$75.606
2024-04-18,$84.671,447260300,$84.97,$86.19,$82.402
2024-04-17,$84.035,495399500,$88.34,$88.775,$83.95
2024-04-16,$87.415,370453000,$86.4325,$88.118,$86.0639
2024-04-15,$86.001,443077000,$89.098,$90.613,$85.929
2024-04-12,$88.186,426804800,$89.699,$90.175,$87.53
2024-04-11,$90.616,431637300,$87.42,$90.739,$86.926
2024-04-10,$87.039,431928500,$83.926,$87.40,$83.709
2024-04-09,$85.354,503547400,$87.442,$87.635,$83.022
2024-04-08,$87.133,283220000,$88.70,$88.83,$86.732
2024-04-05,$88.008,399678500,$86.866,$88.481,$85.926
2024-04-04,$85.905,434964900,$90.406,$90.634,$85.88
2024-04-03,$88.964,370066600,$88.484,$90.374,$88.40
2024-04-02,$89.452,433063600,$88.448,$90.094,$87.62
2024-04-01,$90.363,452441500,$90.299,$92.225,$89.204
2024-03-28,$90.356,435212300,$90.00,$91.30,$89.193
2024-03-27,$90.25,586067200,$93.112,$93.24,$89.123
2024-03-26,$92.561,513647600,$95.851,$96.375,$92.502
2024-03-25,$95.002,552136100,$93.941,$96.766,$93.51
2024-03-22,$94.289,586719400,$91.141,$94.778,$90.834
2024-03-21,$91.435,480372300,$92.30,$92.648,$90.405
2024-03-20,$90.372,479062800,$89.797,$90.41,$88.223
2024-03-19,$89.398,672171300,$86.70,$90.544,$85.01
2024-03-18,$88.455,668975900,$90.388,$92.405,$87.085
2024-03-15,$87.8365,642086200,$86.93,$89.546,$86.257
2024-03-14,$87.944,602318200,$89.577,$90.646,$86.60
2024-03-13,$90.888,635712900,$91.055,$91.504,$88.435
2024-03-12,$91.913,668075200,$88.049,$91.96,$86.1501
2024-03-11,$85.774,678364100,$86.429,$88.797,$84.166
2024-03-08,$87.528,1142269000,$95.1379,$97.40,$86.506
2024-03-07,$92.669,608119200,$90.158,$92.767,$89.602
2024-03-06,$88.70,582520300,$88.022,$89.724,$87.03
2024-03-05,$85.964,520639300,$85.27,$86.097,$83.417
2024-03-04,$85.237,615616500,$84.13,$87.695,$83.719
2024-03-01,$82.279,479135100,$80.00,$82.30,$79.435
2024-02-29,$79.112,507289000,$79.094,$79.99,$78.35
2024-02-28,$77.663,393110400,$77.62,$78.933,$77.125
2024-02-27,$78.701,391705200,$79.381,$79.48,$77.162
2024-02-26,$79.092,503972700,$79.70,$80.646,$78.505
2024-02-23,$78.817,829388400,$80.79,$82.394,$77.57
2024-02-22,$78.538,865099700,$75.025,$78.575,$74.22
2024-02-21,$67.472,690298100,$68.006,$68.888,$66.248
2024-02-20,$69.452,704833100,$71.947,$71.956,$67.734
2024-02-16,$72.613,495326600,$74.10,$74.402,$72.501
2024-02-15,$72.658,420121800,$73.869,$73.975,$72.40
2024-02-14,$73.90,504917400,$73.202,$74.236,$71.938
2024-02-13,$72.128,602580200,$70.40,$73.45,$69.62
2024-02-12,$72.248,613710200,$72.60,$74.611,$71.25
2024-02-09,$72.133,436636900,$70.533,$72.185,$70.212
2024-02-08,$69.641,414422100,$70.074,$70.794,$69.455
2024-02-07,$70.099,495574600,$68.319,$70.22,$67.60
2024-02-06,$68.223,683111400,$69.63,$69.754,$66.30
2024-02-05,$69.332,680078000,$68.225,$69.497,$67.205
2024-02-02,$66.16,476577700,$63.974,$66.60,$63.69
2024-02-01,$63.027,369145800,$62.10,$63.191,$61.65
2024-01-31,$61.527,453794900,$61.44,$62.269,$60.70
2024-01-30,$62.774,410735300,$62.90,$63.493,$62.26
2024-01-29,$62.465,348733000,$61.232,$62.489,$60.907
2024-01-26,$61.031,390308600,$60.96,$61.783,$60.573
2024-01-25,$61.617,482776800,$62.35,$62.719,$60.85
2024-01-24,$61.362,560270800,$60.304,$62.849,$59.938
2024-01-23,$59.873,294654500,$59.57,$59.91,$58.585
2024-01-22,$59.654,452954600,$60.049,$60.331,$59.07
2024-01-19,$59.491,543501500,$57.989,$59.50,$57.225
2024-01-18,$57.107,491650400,$57.26,$57.60,$56.107
2024-01-17,$56.053,474394400,$56.347,$56.4707,$54.74
2024-01-16,$56.382,449579700,$55.018,$56.835,$54.90
2024-01-12,$54.71,352993600,$54.62,$54.97,$54.3301
2024-01-11,$54.822,596758800,$54.999,$55.346,$53.56
2024-01-10,$54.35,533795800,$53.616,$54.60,$53.489
2024-01-09,$53.14,773100100,$52.401,$54.325,$51.69
2024-01-08,$52.253,642509900,$49.512,$52.275,$49.479
2024-01-05,$49.097,415039300,$48.462,$49.547,$48.306
2024-01-04,$47.998,306534900,$47.767,$48.50,$47.508
2024-01-03,$47.569,320896200,$47.485,$48.1841,$47.32
2024-01-02,$48.168,411254200,$49.244,$49.295,$47.595
2023-12-29,$49.522,389293300,$49.813,$49.997,$48.751
2023-12-28,$49.522,246587500,$49.643,$49.884,$49.412
2023-12-27,$49.417,233648000,$49.511,$49.68,$49.085
2023-12-26,$49.279,244199500,$48.968,$49.60,$48.96
2023-12-22,$48.83,252506800,$49.195,$49.383,$48.467
2023-12-21,$48.99,300425400,$48.811,$49.095,$48.419
2023-12-20,$48.111,397894400,$49.655,$49.999,$48.098
2023-12-19,$49.604,464444500,$49.424,$49.70,$48.895
2023-12-18,$50.077,412587200,$49.40,$50.433,$49.15
2023-12-15,$48.89,479947600,$48.194,$49.404,$48.12
2023-12-14,$48.35,391231700,$48.39,$48.67,$47.422
2023-12-13,$48.088,447791900,$47.629,$48.594,$47.608
2023-12-12,$47.657,372386900,$46.046,$47.666,$46.046
2023-12-11,$46.627,509728100,$47.491,$47.531,$45.83
2023-12-08,$47.506,359223700,$46.595,$47.7409,$46.55
2023-12-07,$46.596,350822600,$45.70,$46.629,$45.604
2023-12-06,$45.503,380589600,$47.2145,$47.387,$45.412
2023-12-05,$46.566,371717600,$45.466,$46.60,$45.271
2023-12-04,$45.51,437543400,$46.077,$46.077,$45.01
2023-12-01,$46.765,369317000,$46.525,$47.20,$46.187
2023-11-30,$46.77,526246600,$48.024,$48.11,$46.422
2023-11-29,$48.14,382004700,$48.379,$48.762,$47.86
2023-11-28,$47.821,401490900,$48.236,$48.3229,$47.473
2023-11-27,$48.242,395661900,$47.80,$48.53,$47.652
2023-11-24,$47.776,294644600,$48.47,$48.921,$47.745
2023-11-22,$48.716,900642300,$49.852,$50.3349,$47.69
2023-11-21,$49.944,565746900,$50.126,$50.517,$49.222
2023-11-20,$50.409,416142600,$49.312,$50.548,$49.181
2023-11-17,$49.298,325896900,$49.524,$49.717,$49.007
2023-11-16,$49.48,339756200,$48.679,$49.5247,$48.33
2023-11-15,$48.888,475497400,$49.935,$49.96,$48.20
2023-11-14,$49.656,416953900,$49.68,$49.834,$49.04
2023-11-13,$48.62,384135700,$48.32,$49.116,$48.099
2023-11-10,$48.335,422441600,$47.50,$48.472,$47.283
2023-11-09,$46.95,540496000,$47.467,$48.23,$46.75
2023-11-08,$46.574,346718900,$46.10,$46.867,$45.968
2023-11-07,$45.955,343165500,$45.719,$46.218,$45.1575
2023-11-06,$45.751,400733400,$45.2845,$45.935,$44.899
2023-11-03,$45.005,424609600,$44.02,$45.309,$43.723
2023-11-02,$43.506,409171900,$43.328,$43.884,$42.894
2023-11-01,$42.325,437592900,$40.884,$42.381,$40.869
2023-10-31,$40.78,517968700,$40.45,$40.879,$39.23
2023-10-30,$41.161,388028100,$41.087,$41.766,$40.481
2023-10-27,$40.50,416784400,$41.13,$41.206,$40.015
2023-10-26,$40.326,541001300,$41.853,$42.2555,$39.8802
2023-10-25,$41.779,398379200,$43.398,$43.65,$41.555
2023-10-24,$43.663,401463400,$43.077,$43.697,$42.691
2023-10-23,$42.975,478530500,$41.229,$43.248,$40.945
2023-10-20,$41.387,477266100,$41.89,$42.47,$41.078
2023-10-19,$42.101,501233100,$42.811,$43.297,$41.882
2023-10-18,$42.196,627294300,$42.591,$43.219,$41.825
2023-10-17,$43.938,812332700,$44.00,$44.754,$42.48
2023-10-16,$46.095,375099200,$45.063,$46.225,$44.912
2023-10-13,$45.461,475426000,$46.96,$47.116,$45.28
2023-10-12,$46.945,481325000,$46.777,$47.609,$46.33
2023-10-11,$46.806,378136900,$46.196,$46.859,$46.05
2023-10-10,$45.798,368582100,$45.31,$46.259,$45.088
2023-10-09,$45.273,409674700,$44.842,$45.605,$44.368
2023-10-06,$45.762,434436000,$44.193,$45.789,$44.026
2023-10-05,$44.688,393483100,$44.05,$44.90,$43.888
2023-10-04,$44.041,361820900,$43.742,$44.143,$43.292
2023-10-03,$43.517,470849500,$44.808,$45.13,$43.246
2023-10-02,$44.782,433298200,$44.03,$45.175,$43.861
2023-09-29,$43.499,397829900,$43.827,$44.144,$43.3069
2023-09-28,$43.089,424662800,$42.46,$43.4463,$42.115
2023-09-27,$42.468,444935200,$42.33,$42.872,$41.629
2023-09-26,$41.911,402282100,$42.001,$42.82,$41.655
2023-09-25,$42.222,419091000,$41.591,$42.536,$41.177
2023-09-22,$41.61,479236300,$41.572,$42.115,$41.231
2023-09-21,$41.017,450736000,$41.583,$42.10,$40.98
2023-09-20,$42.239,367107700,$43.60,$43.903,$42.223
2023-09-19,$43.52,373064200,$43.833,$43.966,$43.002
2023-09-18,$43.966,500270800,$42.748,$44.242,$42.00
2023-09-15,$43.90,506830500,$45.341,$45.599,$43.808
2023-09-14,$45.581,370097200,$45.95,$45.987,$45.131
2023-09-13,$45.485,398355400,$44.60,$45.93,$44.503
2023-09-12,$44.87,349256300,$44.738,$45.673,$44.531
2023-09-11,$45.178,473965600,$46.148,$46.163,$44.312
2023-09-08,$45.572,473899900,$45.942,$46.606,$45.271
2023-09-07,$46.241,433329900,$45.525,$46.344,$45.152
2023-09-06,$47.061,468669600,$48.441,$48.549,$46.58
2023-09-05,$48.548,382652600,$48.223,$48.8508,$47.86
2023-09-01,$48.509,463830300,$49.762,$49.80,$48.1416
2023-08-31,$49.355,528569800,$49.38,$49.744,$48.958
2023-08-30,$49.264,735206000,$49.044,$49.927,$48.425
2023-08-29,$48.784,701397000,$46.666,$49.081,$46.391
2023-08-28,$46.835,685192200,$46.482,$46.98,$44.888
2023-08-25,$46.018,925340500,$47.012,$47.805,$45.024
2023-08-24,$47.163,1156044000,$50.216,$50.266,$47.159
2023-08-23,$47.116,779046100,$45.866,$47.20,$45.208
2023-08-22,$45.668,757206900,$48.135,$48.187,$45.3331
2023-08-21,$46.967,692573400,$44.494,$47.065,$44.222
2023-08-18,$43.299,583767900,$42.635,$43.578,$41.66
2023-08-17,$43.3435,452394800,$43.97,$44.062,$43.001
2023-08-16,$43.486,527450700,$44.52,$44.675,$43.406
2023-08-15,$43.94,676511500,$44.56,$45.268,$43.71
2023-08-14,$43.753,690285800,$40.486,$43.80,$40.311
2023-08-11,$40.855,533085300,$41.751,$42.018,$40.639
2023-08-10,$42.388,492705300,$42.16,$43.574,$41.835
2023-08-09,$42.554,586449100,$44.274,$44.312,$42.134
2023-08-08,$44.664,353843400,$44.853,$45.242,$44.056
2023-08-07,$45.4165,322153500,$45.111,$45.54,$44.5635
2023-08-04,$44.68,362666200,$44.985,$45.642,$44.393
2023-08-03,$44.515,325076600,$43.80,$45.118,$43.80
2023-08-02,$44.269,530141600,$45.831,$45.84,$43.387
2023-08-01,$46.507,239276000,$46.4595,$46.90,$46.027
2023-07-31,$46.729,251055300,$46.754,$47.13,$46.506
2023-07-28,$46.75,331194200,$46.668,$47.027,$46.381
2023-07-27,$45.90,455975500,$46.519,$47.395,$45.75
2023-07-26,$45.452,364237300,$46.021,$46.053,$44.63
2023-07-25,$45.679,348080900,$44.941,$46.1825,$44.923
2023-07-24,$44.612,383099700,$44.731,$45.109,$44.04
2023-07-21,$44.309,963768600,$45.788,$45.866,$44.10
2023-07-20,$45.52,537864500,$46.507,$47.087,$45.062
2023-07-19,$47.077,427501800,$47.464,$47.818,$46.742
2023-07-18,$47.494,570190400,$46.701,$47.896,$45.734
2023-07-17,$46.461,510488200,$46.289,$46.496,$45.2624
2023-07-14,$45.469,772075300,$46.5828,$48.088,$45.06
2023-07-13,$45.977,478203700,$44.518,$46.155,$44.492
